S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3,S_4,I_4,R_4,Q_4,D_4,Q_entry_4,D_entry_4,S_5,I_5,R_5,Q_5,D_5,Q_entry_5,D_entry_5,S_6,I_6,R_6,Q_6,D_6,Q_entry_6,D_entry_6,S_7,I_7,R_7,Q_7,D_7,Q_entry_7,D_entry_7
0.228597,0.000300203,0.00204376,2.87218e-07,2.98416e-07,5.5954e-08,2.85046e-08,0.238141,0.00252532,0.0240332,5.41961e-06,9.29378e-07,1.19568e-06,6.73424e-08,0.151704,8.06172e-08,8.54406e-05,6.79665e-08,0.000174225,2.89579e-08,1.89376e-08,0.130673,3.15233e-05,0.000530484,4.75236e-06,6.53859e-06,4.14927e-06,7.86884e-08,0.0480696,7.377e-05,7.92084e-05,3.48852e-06,6.24682e-06,5.62213e-07,2.5611e-07,0.0466178,0.000300685,0.00017577,5.63336e-07,1.59054e-06,5.53153e-07,6.13761e-08,0.0445219,5.19647e-05,8.13844e-06,7.14908e-07,1.66517e-05,6.28871e-07,5.81991e-07,0.0810337,7.85436e-05,2.45978e-05,4.8885e-06,7.31218e-05,2.96401e-06,2.86286e-06
0.228409,0.000315765,0.00221655,3.04573e-07,3.28698e-07,5.88821e-08,3.02828e-08,0.23708,0.00241664,0.0252024,5.27901e-06,9.95262e-07,1.14656e-06,6.58839e-08,0.151704,8.45972e-08,8.54504e-05,7.07765e-08,0.000174245,3.03875e-08,1.96078e-08,0.130668,3.01359e-05,0.000536462,4.54323e-06,6.61381e-06,3.96667e-06,7.5226e-08,0.0480672,7.34024e-05,8.18152e-05,3.47707e-06,6.50218e-06,5.59412e-07,2.55353e-07,0.0466084,0.000303331,0.000182425,5.68298e-07,1.65246e-06,5.58025e-07,6.19171e-08,0.0445215,5.15239e-05,8.40966e-06,7.08844e-07,1.72288e-05,6.23537e-07,5.77055e-07,0.0810304,7.81638e-05,2.54998e-05,4.86489e-06,7.59709e-05,2.94969e-06,2.84904e-06
0.228211,0.00033197,0.00239831,3.22471e-07,3.60811e-07,6.19344e-08,3.21126e-08,0.23607,0.00230812,0.0263212,5.12246e-06,1.05944e-06,1.09722e-06,6.41746e-08,0.151704,8.87737e-08,8.54606e-05,7.39466e-08,0.000174265,3.18877e-08,2.04185e-08,0.130664,2.88094e-05,0.000542177,4.34327e-06,6.68573e-06,3.79208e-06,7.19155e-08,0.0480647,7.30365e-05,8.44096e-05,3.4647e-06,6.75669e-06,5.56624e-07,2.54514e-07,0.0465989,0.000305999,0.000189138,5.73301e-07,1.71492e-06,5.62937e-07,6.24625e-08,0.0445211,5.10869e-05,8.67858e-06,7.02831e-07,1.78009e-05,6.18248e-07,5.7216e-07,0.081027,7.77858e-05,2.63974e-05,4.84138e-06,7.88062e-05,2.93543e-06,2.83529e-06
0.228003,0.000348827,0.00258939,3.4096e-07,3.94811e-07,6.5113e-08,3.39997e-08,0.235109,0.00220036,0.0273899,4.95381e-06,1.12171e-06,1.04795e-06,6.22715e-08,0.151704,9.31563e-08,8.54713e-05,7.74047e-08,0.000174286,3.3462e-08,2.1333e-08,0.13066,2.75411e-05,0.000547641,4.15209e-06,6.75448e-06,3.62516e-06,6.87504e-08,0.0480622,7.26722e-05,8.69915e-05,3.45158e-06,7.0103e-06,5.53849e-07,2.53609e-07,0.0465894,0.000308689,0.000195911,5.78343e-07,1.77793e-06,5.67888e-07,6.30123e-08,0.0445207,5.06535e-05,8.94521e-06,6.9687e-07,1.83683e-05,6.13004e-07,5.67307e-07,0.0810237,7.74095e-05,2.72907e-05,4.81798e-06,8.16277e-05,2.92123e-06,2.82158e-06
0.227785,0.00036634,0.00279017,3.60082e-07,4.3076e-07,6.84193e-08,3.59491e-08,0.234197,0.0020939,0.0284086,4.7763e-06,1.18193e-06,9.99022e-07,6.02214e-08,0.151703,9.77553e-08,8.54824e-05,8.11116e-08,0.000174309,3.5114e-08,2.23306e-08,0.130656,2.63286e-05,0.000552864,3.96931e-06,6.8202e-06,3.46558e-06,6.57242e-08,0.0480598,7.23097e-05,8.95608e-05,3.43784e-06,7.26295e-06,5.51087e-07,2.52649e-07,0.0465798,0.0003114,0.000202743,5.83426e-07,1.8415e-06,5.7288e-07,6.35665e-08,0.0445203,5.02239e-05,9.20959e-06,6.90959e-07,1.89307e-05,6.07804e-07,5.62495e-07,0.0810204,7.70349e-05,2.81796e-05,4.79468e-06,8.44357e-05,2.9071e-06,2.80794e-06
0.227556,0.000384514,0.00300104,3.79874e-07,4.68725e-07,7.18544e-08,3.79652e-08,0.233332,0.00198923,0.0293781,4.59261e-06,1.23999e-06,9.50688e-07,5.80634e-08,0.151703,1.02581e-07,8.54942e-05,8.5048e-08,0.000174332,3.68475e-08,2.34e-08,0.130652,2.51693e-05,0.000557857,3.79456e-06,6.88303e-06,3.313e-06,6.28309e-08,0.0480573,7.19488e-05,9.21177e-05,3.42361e-06,7.51459e-06,5.48338e-07,2.51643e-07,0.0465701,0.000314133,0.000209635,5.88551e-07,1.90562e-06,5.77911e-07,6.41252e-08,0.0445199,4.97979e-05,9.47172e-06,6.85098e-07,1.94885e-05,6.02648e-07,5.57724e-07,0.0810172,7.66619e-05,2.90642e-05,4.77148e-06,8.723e-05,2.89303e-06,2.79436e-06
0.227315,0.000403346,0.00322237,4.00369e-07,5.08777e-07,7.54189e-08,4.0052e-08,0.232514,0.00188676,0.0302991,4.40502e-06,1.29582e-06,9.03163e-07,5.58303e-08,0.151703,1.07646e-07,8.55064e-05,8.92063e-08,0.000174357,3.86666e-08,2.45357e-08,0.130649,2.4061e-05,0.00056263,3.62748e-06,6.9431e-06,3.16713e-06,6.00647e-08,0.0480549,7.15896e-05,9.46621e-05,3.40896e-06,7.76519e-06,5.45601e-07,2.50601e-07,0.0465603,0.000316888,0.000216588,5.93716e-07,1.97031e-06,5.82983e-07,6.46884e-08,0.0445195,4.93755e-05,9.73163e-06,6.79287e-07,2.00415e-05,5.97537e-07,5.52993e-07,0.0810139,7.62907e-05,2.99446e-05,4.74838e-06,9.00109e-05,2.87902e-06,2.78084e-06
0.227064,0.000422836,0.00345453,4.21595e-07,5.5099e-07,7.91128e-08,4.2213e-08,0.23174,0.00178684,0.0311727,4.21546e-06,1.34937e-06,8.56637e-07,5.35499e-08,0.151703,1.1296e-07,8.55193e-05,9.35862e-08,0.000174382,4.05755e-08,2.57353e-08,0.130645,2.30014e-05,0.000567194,3.46775e-06,7.00052e-06,3.02766e-06,5.74201e-08,0.0480525,7.12321e-05,9.7194e-05,3.39399e-06,8.01472e-06,5.42877e-07,2.49529e-07,0.0465505,0.000319665,0.000223601,5.98923e-07,2.03557e-06,5.88096e-07,6.52561e-08,0.0445191,4.89566e-05,9.98933e-06,6.73525e-07,2.05898e-05,5.92468e-07,5.48303e-07,0.0810106,7.5921e-05,3.08207e-05,4.72539e-06,9.27783e-05,2.86508e-06,2.76738e-06
0.2268,0.000442974,0.00369792,4.43575e-07,5.95441e-07,8.29355e-08,4.44509e-08,0.23101,0.00168977,0.032,4.02555e-06,1.40062e-06,8.11272e-07,5.12455e-08,0.151703,1.18537e-07,8.55328e-05,9.81922e-08,0.000174409,4.25787e-08,2.69989e-08,0.130642,2.19883e-05,0.000571556,3.31504e-06,7.05541e-06,2.89433e-06,5.48916e-08,0.0480501,7.08763e-05,9.97134e-05,3.37876e-06,8.26316e-06,5.40166e-07,2.48434e-07,0.0465405,0.000322464,0.000230677,6.04172e-07,2.1014e-06,5.9325e-07,6.58285e-08,0.0445187,4.85414e-05,1.02449e-05,6.67812e-07,2.11334e-05,5.87442e-07,5.43652e-07,0.0810074,7.55531e-05,3.16925e-05,4.7025e-06,9.55323e-05,2.8512e-06,2.75398e-06
0.226524,0.000463752,0.00395289,4.66326e-07,6.42209e-07,8.68855e-08,4.67683e-08,0.230322,0.00159581,0.0327824,3.83668e-06,1.44956e-06,7.67202e-07,4.89369e-08,0.151703,1.24388e-07,8.5547e-05,1.03031e-07,0.000174438,4.46807e-08,2.83277e-08,0.130639,2.10198e-05,0.000575726,3.16904e-06,7.10789e-06,2.76685e-06,5.24743e-08,0.0480477,7.05221e-05,0.00010222,3.36332e-06,8.51047e-06,5.37468e-07,2.47319e-07,0.0465305,0.000325286,0.000237814,6.09462e-07,2.1678e-06,5.98445e-07,6.64053e-08,0.0445184,4.81296e-05,1.04982e-05,6.62147e-07,2.16725e-05,5.82459e-07,5.3904e-07,0.0810042,7.51868e-05,3.25602e-05,4.67972e-06,9.82729e-05,2.83738e-06,2.74064e-06
0.226236,0.000485152,0.00421983,4.89864e-07,6.91376e-07,9.09608e-08,4.91671e-08,0.229674,0.00150513,0.0335213,3.65e-06,1.4962e-06,7.24539e-07,4.66408e-08,0.151703,1.30529e-07,8.55619e-05,1.08113e-07,0.000174467,4.68865e-08,2.97237e-08,0.130636,2.00939e-05,0.000579713,3.02945e-06,7.15805e-06,2.64499e-06,5.01632e-08,0.0480454,7.01695e-05,0.000104715,3.34773e-06,8.75666e-06,5.34782e-07,2.46189e-07,0.0465204,0.00032813,0.000245013,6.14795e-07,2.23479e-06,6.03681e-07,6.69869e-08,0.044518,4.77213e-05,1.07494e-05,6.5653e-07,2.22069e-05,5.77519e-07,5.34468e-07,0.081001,7.48221e-05,3.34236e-05,4.65703e-06,0.000101,2.82362e-06,2.72736e-06
0.225934,0.000507156,0.00449908,5.14196e-07,7.43025e-07,9.51583e-08,5.16488e-08,0.229064,0.00141788,0.0342183,3.46649e-06,1.54057e-06,6.83369e-07,4.43715e-08,0.151703,1.36973e-07,8.55775e-05,1.13447e-07,0.000174499,4.92012e-08,3.11897e-08,0.130633,1.92087e-05,0.000583523,2.89601e-06,7.206e-06,2.52848e-06,4.79538e-08,0.048043,6.98187e-05,0.000107197,3.33201e-06,9.00171e-06,5.32109e-07,2.45047e-07,0.0465102,0.000330997,0.000252276,6.20171e-07,2.30236e-06,6.08959e-07,6.7573e-08,0.0445176,4.73165e-05,1.09985e-05,6.50961e-07,2.27369e-05,5.7262e-07,5.29934e-07,0.0809978,7.44591e-05,3.42828e-05,4.63445e-06,0.000103714,2.80993e-06,2.71414e-06
0.22562,0.000529739,0.004791,5.39325e-07,7.97239e-07,9.94742e-08,5.42142e-08,0.228492,0.00133417,0.0348748,3.28695e-06,1.58271e-06,6.43757e-07,4.21406e-08,0.151703,1.43735e-07,8.55939e-05,1.19046e-07,0.000174531,5.16301e-08,3.27286e-08,0.130631,1.83625e-05,0.000587166,2.76844e-06,7.25184e-06,2.41709e-06,4.58415e-08,0.0480407,6.94694e-05,0.000109667,3.3162e-06,9.24561e-06,5.29448e-07,2.43896e-07,0.0464999,0.000333886,0.000259601,6.25589e-07,2.37053e-06,6.1428e-07,6.81638e-08,0.0445173,4.69152e-05,1.12454e-05,6.45439e-07,2.32623e-05,5.67762e-07,5.25439e-07,0.0809946,7.40978e-05,3.51379e-05,4.61197e-06,0.000106415,2.7963e-06,2.70098e-06
0.225292,0.00055287,0.00509592,5.65251e-07,8.54103e-07,1.03904e-07,5.68638e-08,0.227954,0.00125405,0.0354926,3.11204e-06,1.62267e-06,6.05749e-07,3.9958e-08,0.151703,1.50831e-07,8.56111e-05,1.24922e-07,0.000174566,5.4179e-08,3.43438e-08,0.130628,1.75535e-05,0.000590649,2.64647e-06,7.29567e-06,2.3106e-06,4.38221e-08,0.0480383,6.91218e-05,0.000112125,3.30033e-06,9.48835e-06,5.26799e-07,2.42739e-07,0.0464895,0.000336799,0.000266991,6.31051e-07,2.43928e-06,6.19642e-07,6.87594e-08,0.0445169,4.65172e-05,1.14903e-05,6.39964e-07,2.37833e-05,5.62946e-07,5.20982e-07,0.0809915,7.3738e-05,3.59888e-05,4.5896e-06,0.000109103,2.78272e-06,2.68788e-06
0.22495,0.000576512,0.00541416,5.91965e-07,9.13701e-07,1.0844e-07,5.95973e-08,0.22745,0.00117756,0.0360732,2.9423e-06,1.6605e-06,5.69374e-07,3.78318e-08,0.151703,1.58277e-07,8.56291e-05,1.31088e-07,0.000174602,5.68536e-08,3.6039e-08,0.130626,1.678e-05,0.000593978,2.52987e-06,7.33756e-06,2.2088e-06,4.18915e-08,0.048036,6.87758e-05,0.00011457,3.28442e-06,9.72992e-06,5.24163e-07,2.41578e-07,0.046479,0.000339734,0.000274446,6.36555e-07,2.50864e-06,6.25047e-07,6.93596e-08,0.0445165,4.61226e-05,1.17331e-05,6.34535e-07,2.42998e-05,5.58171e-07,5.16562e-07,0.0809883,7.33799e-05,3.68356e-05,4.56732e-06,0.000111778,2.76921e-06,2.67484e-06
0.224594,0.000600624,0.005746,6.19454e-07,9.76114e-07,1.13078e-07,6.24139e-08,0.226978,0.00110468,0.0366185,2.77814e-06,1.69627e-06,5.34644e-07,3.57683e-08,0.151703,1.66091e-07,8.5648e-05,1.37559e-07,0.00017464,5.96603e-08,3.78179e-08,0.130623,1.60406e-05,0.00059716,2.41841e-06,7.3776e-06,2.11148e-06,4.00458e-08,0.0480337,6.84314e-05,0.000117004,3.2685e-06,9.97034e-06,5.21539e-07,2.40413e-07,0.0464685,0.000342693,0.000281965,6.42104e-07,2.57861e-06,6.30495e-07,6.99647e-08,0.0445162,4.57313e-05,1.19738e-05,6.29153e-07,2.4812e-05,5.53436e-07,5.1218e-07,0.0809852,7.30234e-05,3.76782e-05,4.54514e-06,0.00011444,2.75577e-06,2.66186e-06
0.224223,0.000625158,0.00609172,6.47698e-07,1.04143e-06,1.17807e-07,6.53122e-08,0.226536,0.0010354,0.03713,2.61989e-06,1.73004e-06,5.01556e-07,3.37727e-08,0.151703,1.7429e-07,8.56679e-05,1.4435e-07,0.000174679,6.26056e-08,3.96848e-08,0.130621,1.53338e-05,0.000600203,2.31184e-06,7.41588e-06,2.01844e-06,3.82814e-08,0.0480314,6.80887e-05,0.000119425,3.25256e-06,1.02096e-05,5.18928e-07,2.39247e-07,0.0464578,0.000345675,0.00028955,6.47696e-07,2.64918e-06,6.35986e-07,7.05745e-08,0.0445158,4.53434e-05,1.22125e-05,6.23816e-07,2.53199e-05,5.48741e-07,5.07836e-07,0.0809821,7.26685e-05,3.85168e-05,4.52306e-06,0.000117089,2.74238e-06,2.64893e-06
0.223839,0.000650058,0.00645156,6.76671e-07,1.10972e-06,1.22619e-07,6.82901e-08,0.226122,0.000969653,0.0376095,2.46776e-06,1.76189e-06,4.70099e-07,3.18488e-08,0.151703,1.82894e-07,8.56888e-05,1.51476e-07,0.000174721,6.56962e-08,4.16439e-08,0.130619,1.4658e-05,0.000603111,2.20997e-06,7.45248e-06,1.92949e-06,3.65946e-08,0.0480291,6.77475e-05,0.000121834,3.23664e-06,1.04477e-05,5.16329e-07,2.38081e-07,0.0464471,0.000348681,0.000297201,6.53332e-07,2.72037e-06,6.41521e-07,7.11892e-08,0.0445155,4.49587e-05,1.24491e-05,6.18524e-07,2.58234e-05,5.44086e-07,5.03528e-07,0.080979,7.23152e-05,3.93513e-05,4.50109e-06,0.000119725,2.72905e-06,2.63607e-06
0.223439,0.000675263,0.00682574,7.06338e-07,1.18106e-06,1.27503e-07,7.13448e-08,0.225736,0.000907374,0.0380585,2.32191e-06,1.79189e-06,4.40248e-07,2.99995e-08,0.151703,1.91923e-07,8.57106e-05,1.58954e-07,0.000174765,6.89394e-08,4.36997e-08,0.130617,1.4012e-05,0.000605891,2.11258e-06,7.48746e-06,1.84446e-06,3.4982e-08,0.0480268,6.7408e-05,0.000124231,3.22073e-06,1.06846e-05,5.13742e-07,2.36915e-07,0.0464363,0.00035171,0.000304918,6.59013e-07,2.79218e-06,6.47099e-07,7.18087e-08,0.0445151,4.45773e-05,1.26838e-05,6.13277e-07,2.63226e-05,5.39471e-07,4.99256e-07,0.0809759,7.19636e-05,4.01818e-05,4.47921e-06,0.000122348,2.71578e-06,2.62326e-06
0.223025,0.000700705,0.00721442,7.3666e-07,1.25553e-06,1.32447e-07,7.44728e-08,0.225374,0.000848477,0.0384787,2.18242e-06,1.82011e-06,4.11972e-07,2.82265e-08,0.151703,2.01398e-07,8.57336e-05,1.66801e-07,0.00017481,7.23427e-08,4.58569e-08,0.130615,1.33945e-05,0.000608548,2.01947e-06,7.5209e-06,1.76318e-06,3.34404e-08,0.0480245,6.707e-05,0.000126616,3.20485e-06,1.09203e-05,5.11167e-07,2.35751e-07,0.0464254,0.000354763,0.000312702,6.64739e-07,2.86461e-06,6.52721e-07,7.2433e-08,0.0445148,4.41992e-05,1.29165e-05,6.08074e-07,2.68177e-05,5.34894e-07,4.95021e-07,0.0809728,7.16135e-05,4.10082e-05,4.45743e-06,0.000124959,2.70258e-06,2.61051e-06
0.222596,0.000726309,0.00761775,7.67588e-07,1.3332e-06,1.37437e-07,7.76698e-08,0.225037,0.000792862,0.0388716,2.04933e-06,1.84664e-06,3.85231e-07,2.65308e-08,0.151702,2.1134e-07,8.57577e-05,1.75035e-07,0.000174859,7.5914e-08,4.81207e-08,0.130613,1.28041e-05,0.000611089,1.93047e-06,7.55287e-06,1.68547e-06,3.19666e-08,0.0480223,6.67336e-05,0.000128989,3.18901e-06,1.11549e-05,5.08604e-07,2.34589e-07,0.0464144,0.00035784,0.000320554,6.70509e-07,2.93768e-06,6.58387e-07,7.30623e-08,0.0445144,4.38242e-05,1.31471e-05,6.02916e-07,2.73085e-05,5.30357e-07,4.90822e-07,0.0809698,7.1265e-05,4.18305e-05,4.43575e-06,0.000127557,2.68943e-06,2.59781e-06
0.222152,0.000751992,0.00803581,7.99066e-07,1.41413e-06,1.42459e-07,8.09306e-08,0.224723,0.000740421,0.0392387,1.92259e-06,1.87156e-06,3.59981e-07,2.49128e-08,0.151702,2.21773e-07,8.5783e-05,1.83676e-07,0.000174909,7.96615e-08,5.04963e-08,0.130611,1.22397e-05,0.000613517,1.84538e-06,7.58343e-06,1.61118e-06,3.05577e-08,0.04802,6.63988e-05,0.00013135,3.17321e-06,1.13883e-05,5.06053e-07,2.33429e-07,0.0464033,0.000360941,0.000328474,6.76324e-07,3.01137e-06,6.64097e-07,7.36966e-08,0.0445141,4.34525e-05,1.33759e-05,5.97801e-07,2.77951e-05,5.25857e-07,4.86658e-07,0.0809668,7.09181e-05,4.26489e-05,4.41417e-06,0.000130142,2.67634e-06,2.58518e-06
0.221693,0.000777667,0.00846866,8.3103e-07,1.49838e-06,1.47497e-07,8.42495e-08,0.224429,0.000691038,0.0395816,1.80214e-06,1.89493e-06,3.36171e-07,2.33721e-08,0.151702,2.3272e-07,8.58095e-05,1.92743e-07,0.000174962,8.3594e-08,5.29891e-08,0.130609,1.17002e-05,0.000615838,1.76404e-06,7.61264e-06,1.54016e-06,2.92109e-08,0.0480178,6.60656e-05,0.000133699,3.15746e-06,1.16206e-05,5.03515e-07,2.32273e-07,0.0463921,0.000364066,0.000336463,6.82186e-07,3.08571e-06,6.69852e-07,7.43358e-08,0.0445138,4.30838e-05,1.36027e-05,5.9273e-07,2.82777e-05,5.21396e-07,4.82529e-07,0.0809637,7.05727e-05,4.34633e-05,4.39269e-06,0.000132714,2.66331e-06,2.5726e-06
0.22122,0.00080324,0.00891629,8.63409e-07,1.586e-06,1.52533e-07,8.76197e-08,0.224156,0.000644591,0.0399016,1.68788e-06,1.91684e-06,3.1375e-07,2.19079e-08,0.151702,2.44209e-07,8.58373e-05,2.02258e-07,0.000175018,8.77207e-08,5.56049e-08,0.130608,1.11844e-05,0.000618057,1.68629e-06,7.64056e-06,1.47227e-06,2.79234e-08,0.0480156,6.5734e-05,0.000136037,3.14175e-06,1.18517e-05,5.00988e-07,2.31119e-07,0.0463808,0.000367216,0.000344521,6.88092e-07,3.16069e-06,6.75652e-07,7.498e-08,0.0445134,4.27183e-05,1.38275e-05,5.87701e-07,2.87561e-05,5.16973e-07,4.78436e-07,0.0809607,7.02289e-05,4.42738e-05,4.3713e-06,0.000135274,2.65034e-06,2.56008e-06
0.220732,0.00082861,0.00937864,8.96122e-07,1.67704e-06,1.57548e-07,9.10336e-08,0.223901,0.000600956,0.0402001,1.57967e-06,1.93736e-06,2.92662e-07,2.05188e-08,0.151702,2.56264e-07,8.58665e-05,2.12243e-07,0.000175076,9.2051e-08,5.83499e-08,0.130606,1.06914e-05,0.000620179,1.61195e-06,7.66725e-06,1.40737e-06,2.66925e-08,0.0480134,6.54039e-05,0.000138363,3.1261e-06,1.20817e-05,4.98473e-07,2.2997e-07,0.0463694,0.00037039,0.000352649,6.94045e-07,3.23632e-06,6.81497e-07,7.56292e-08,0.0445131,4.23559e-05,1.40505e-05,5.82716e-07,2.92305e-05,5.12587e-07,4.74377e-07,0.0809577,6.98867e-05,4.50802e-05,4.35001e-06,0.000137822,2.63743e-06,2.54762e-06
0.22023,0.000853672,0.00985559,9.29082e-07,1.77152e-06,1.62525e-07,9.44827e-08,0.223664,0.000560004,0.0404784,1.47734e-06,1.95656e-06,2.7285e-07,1.92033e-08,0.151702,2.68914e-07,8.58972e-05,2.2272e-07,0.000175137,9.65951e-08,6.12303e-08,0.130604,1.02201e-05,0.000622206,1.54089e-06,7.69277e-06,1.34533e-06,2.55159e-08,0.0480112,6.50754e-05,0.000140677,3.11051e-06,1.23105e-05,4.9597e-07,2.28825e-07,0.0463579,0.000373588,0.000360847,7.00044e-07,3.3126e-06,6.87387e-07,7.62834e-08,0.0445128,4.19966e-05,1.42716e-05,5.77772e-07,2.97008e-05,5.08239e-07,4.70353e-07,0.0809548,6.95461e-05,4.58828e-05,4.32882e-06,0.000140357,2.62458e-06,2.53521e-06
0.219714,0.000878314,0.010347,9.62192e-07,1.86948e-06,1.6744e-07,9.79578e-08,0.223443,0.000521608,0.0407377,1.38073e-06,1.97452e-06,2.54257e-07,1.79594e-08,0.151702,2.82189e-07,8.59293e-05,2.33715e-07,0.000175201,1.01363e-07,6.4253e-08,0.130603,9.7695e-06,0.000624145,1.47296e-06,7.71716e-06,1.28602e-06,2.43911e-08,0.048009,6.47484e-05,0.000142979,3.09498e-06,1.25382e-05,4.93479e-07,2.27683e-07,0.0463463,0.000376812,0.000369115,7.0609e-07,3.38954e-06,6.93323e-07,7.69428e-08,0.0445125,4.16403e-05,1.44908e-05,5.72871e-07,3.01672e-05,5.03927e-07,4.66363e-07,0.0809518,6.9207e-05,4.66815e-05,4.30772e-06,0.00014288,2.61179e-06,2.52286e-06
0.219184,0.000902424,0.0108525,9.95348e-07,1.97093e-06,1.72274e-07,1.01449e-07,0.223237,0.000485642,0.0409792,1.28963e-06,1.9913e-06,2.36824e-07,1.67849e-08,0.151702,2.96119e-07,8.59631e-05,2.45252e-07,0.000175269,1.06367e-07,6.74248e-08,0.130602,9.33878e-06,0.000625998,1.40802e-06,7.74048e-06,1.22932e-06,2.33158e-08,0.0480068,6.4423e-05,0.00014527,3.07952e-06,1.27648e-05,4.90999e-07,2.26547e-07,0.0463347,0.00038006,0.000377455,7.12182e-07,3.46715e-06,6.99306e-07,7.76073e-08,0.0445121,4.12871e-05,1.47081e-05,5.68011e-07,3.06296e-05,4.99652e-07,4.62406e-07,0.0809489,6.88694e-05,4.74762e-05,4.28672e-06,0.000145391,2.59905e-06,2.51056e-06
0.218641,0.000925882,0.011372,1.02844e-06,2.07587e-06,1.77002e-07,1.04945e-07,0.223046,0.00045198,0.0412041,1.20383e-06,2.00698e-06,2.20494e-07,1.56774e-08,0.151702,3.10736e-07,8.59985e-05,2.57358e-07,0.00017534,1.11618e-07,7.07532e-08,0.1306,8.92703e-06,0.000627769,1.34595e-06,7.76276e-06,1.17513e-06,2.22879e-08,0.0480046,6.40991e-05,0.00014755,3.06411e-06,1.29902e-05,4.88531e-07,2.25414e-07,0.0463229,0.000383333,0.000385867,7.18321e-07,3.54543e-06,7.05334e-07,7.82769e-08,0.0445118,4.09368e-05,1.49236e-05,5.63192e-07,3.10881e-05,4.95413e-07,4.58483e-07,0.0809459,6.85334e-05,4.82671e-05,4.26582e-06,0.000147889,2.58638e-06,2.49833e-06
0.218085,0.00094857,0.0119049,1.06135e-06,2.1843e-06,1.81604e-07,1.08433e-07,0.222868,0.000420499,0.0414134,1.12313e-06,2.02162e-06,2.05211e-07,1.46345e-08,0.151701,3.26075e-07,8.60357e-05,2.70063e-07,0.000175414,1.17128e-07,7.42458e-08,0.130599,8.53343e-06,0.000629462,1.2866e-06,7.78407e-06,1.12331e-06,2.13052e-08,0.0480025,6.37767e-05,0.000149818,3.04877e-06,1.32145e-05,4.86075e-07,2.24287e-07,0.046311,0.000386632,0.000394352,7.24508e-07,3.62438e-06,7.11409e-07,7.89517e-08,0.0445115,4.05895e-05,1.51372e-05,5.58414e-07,3.15427e-05,4.9121e-07,4.54594e-07,0.080943,6.81989e-05,4.90541e-05,4.24501e-06,0.000150375,2.57376e-06,2.48614e-06
0.217517,0.000970366,0.0124509,1.09395e-06,2.29621e-06,1.86054e-07,1.11903e-07,0.222703,0.000391079,0.0416082,1.0473e-06,2.03527e-06,1.90918e-07,1.36534e-08,0.151701,3.42171e-07,8.60747e-05,2.83394e-07,0.000175492,1.22909e-07,7.79109e-08,0.130598,8.15717e-06,0.00063108,1.22988e-06,7.80443e-06,1.07379e-06,2.03659e-08,0.0480003,6.34559e-05,0.000152075,3.0335e-06,1.34376e-05,4.83631e-07,2.23164e-07,0.0462991,0.000389956,0.000402909,7.30742e-07,3.70401e-06,7.1753e-07,7.96317e-08,0.0445112,4.02451e-05,1.53491e-05,5.53676e-07,3.19934e-05,4.87043e-07,4.50737e-07,0.0809401,6.7866e-05,4.98373e-05,4.2243e-06,0.000152849,2.5612e-06,2.47402e-06
0.216938,0.000991151,0.0130095,1.12611e-06,2.41155e-06,1.90329e-07,1.1534e-07,0.22255,0.000363603,0.0417893,9.76128e-07,2.048e-06,1.7756e-07,1.27316e-08,0.151701,3.59061e-07,8.61156e-05,2.97383e-07,0.000175574,1.28976e-07,8.17568e-08,0.130597,7.79749e-06,0.000632627,1.17565e-06,7.8239e-06,1.02644e-06,1.94679e-08,0.0479982,6.31366e-05,0.00015432,3.01829e-06,1.36597e-05,4.81198e-07,2.22046e-07,0.046287,0.000393305,0.00041154,7.37025e-07,3.78433e-06,7.23699e-07,8.03169e-08,0.0445109,3.99037e-05,1.55591e-05,5.48979e-07,3.24403e-05,4.82911e-07,4.46913e-07,0.0809372,6.75345e-05,5.06166e-05,4.20368e-06,0.000155311,2.54869e-06,2.46194e-06
0.216347,0.0010108,0.01358,1.1577e-06,2.53028e-06,1.94405e-07,1.18731e-07,0.222407,0.000337959,0.0419577,9.09381e-07,2.05987e-06,1.65085e-07,1.18664e-08,0.151701,3.76785e-07,8.61586e-05,3.12062e-07,0.000175659,1.35343e-07,8.57926e-08,0.130596,7.45366e-06,0.000634106,1.12381e-06,7.84251e-06,9.8118e-07,1.86096e-08,0.0479961,6.28188e-05,0.000156554,3.00315e-06,1.38806e-05,4.78776e-07,2.20933e-07,0.0462748,0.00039668,0.000420245,7.43355e-07,3.86534e-06,7.29914e-07,8.10074e-08,0.0445106,3.95652e-05,1.57674e-05,5.44322e-07,3.28835e-05,4.78814e-07,4.43122e-07,0.0809343,6.72046e-05,5.13922e-05,4.18315e-06,0.000157761,2.53624e-06,2.44993e-06
