0-20,20-40,40-50,50-60,60-65,65-70,70-75,75-inf,total
2.285714285,6.714285714,8.714285714,27,15,15.85714286,23.57142857,63.142857151,162.285714294
2.285714285,6.714285714,8.714285714,27,15,15.85714286,23.57142857,63.142857151,162.285714294
2.285714285,6.714285714,8.714285714,27,15,15.85714286,23.57142857,63.142857151,162.285714294
2.285714285,6.714285714,8.714285714,27,15,15.85714286,23.57142857,63.142857151,162.285714294
1.714285715,9.142857142,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,64.285714291,169.428571435
1.714285715,9.142857142,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,64.285714291,169.428571435
1.714285715,9.142857142,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,64.285714291,169.428571435
1.714285715,9.142857142,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,64.285714291,169.428571435
1.714285715,9.142857142,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,64.285714291,169.428571435
1.714285715,9.142857142,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,64.285714291,169.428571435
1.714285715,9.142857142,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,64.285714291,169.428571435
2.571428572,8.857142858,13.714285714,28.57142857,16.85714286,24,27.71428571,78.428571427,200.714285711
2.571428572,8.857142858,13.714285714,28.57142857,16.85714286,24,27.71428571,78.428571427,200.714285711
2.571428572,8.857142858,13.714285714,28.57142857,16.85714286,24,27.71428571,78.428571427,200.714285711
2.571428572,8.857142858,13.714285714,28.57142857,16.85714286,24,27.71428571,78.428571427,200.714285711
2.571428572,8.857142858,13.714285714,28.57142857,16.85714286,24,27.71428571,78.428571427,200.714285711
2.571428572,8.857142858,13.714285714,28.57142857,16.85714286,24,27.71428571,78.428571427,200.714285711
2.571428572,8.857142858,13.714285714,28.57142857,16.85714286,24,27.71428571,78.428571427,200.714285711
3,12.285714286,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,96.571428569,248.571428578
3,12.285714286,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,96.571428569,248.571428578
3,12.285714286,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,96.571428569,248.571428578
3,12.285714286,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,96.571428569,248.571428578
3,12.285714286,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,96.571428569,248.571428578
3,12.285714286,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,96.571428569,248.571428578
3,12.285714286,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,96.571428569,248.571428578
